NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
3456,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,전세,114.9159,202505,30,"131,250",0,12,2021,대흥로24길 24,202505~202705,갱신,사용,"125,000",0,아파트
3457,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오4단지,월세,59.9656,202505,30,"70,000",30,11,2014,마포대로 195,202509~202709,갱신,-,"65,000",0,아파트
3458,서울특별시 마포구 신수동,190,190,0,신수동성원,전세,114.78,202505,30,"85,000",0,19,1998,독막로28길 7,202507~202707,신규,-,,,아파트
3459,서울특별시 마포구 신수동,455,455,0,경남아너스빌,월세,84.97,202505,30,"57,500",50,12,2005,창전로2길 42,202508~202602,갱신,-,"57,500",0,아파트
3460,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오4단지,전세,84.8919,202505,30,"100,000",0,19,2014,마포대로 195,202505~202703,신규,-,,,아파트
3461,서울특별시 마포구 아현동,800,800,0,공덕자이,전세,84.99,202505,30,"95,000",0,10,2015,마포대로24길 16,202508~202708,갱신,-,"80,000",0,아파트
3462,서울특별시 마포구 공덕동,476,476,0,공덕파크자이,월세,121.4551,202505,30,"125,000",80,4,2015,백범로 152,202407~202607,갱신,-,"90,000",107,아파트
3463,서울특별시 마포구 공덕동,43,43,0,공덕2삼성래미안,전세,59.97,202505,30,"47,250",0,2,2004,마포대로20길 26,-,-,-,,,아파트
3464,서울특별시 마포구 성산동,199-53,199,53,한림101동,전세,84.36,202505,30,"31,000",0,2,2004,새터산5길 17,202505~202705,갱신,-,"31,000",0,아파트
3465,서울특별시 마포구 상암동,1643,1643,0,상암월드컵파크3단지,전세,84.84,202505,30,"53,500",0,13,2003,월드컵로 338,202507~202707,신규,-,,,아파트
3466,서울특별시 마포구 상암동,1741,1741,0,상암월드컵파크11단지,월세,49.58,202505,30,"1,824",37,7,2010,월드컵북로 502-37,202506~202708,신규,-,,,아파트
3467,서울특별시 마포구 상암동,1630,1630,0,DMC상암센트럴파크1단지,전세,84.91,202505,30,"67,000",0,4,2009,월드컵북로43길 11,202505~202606,신규,-,,,아파트
3468,서울특별시 마포구 상암동,1674,1674,0,상암월드컵파크8단지,월세,49.62,202505,30,"1,649",35,3,2008,월드컵로42길 12,202506~202708,신규,-,,,아파트
3469,서울특별시 마포구 상암동,1655,1655,0,상암월드컵파크4단지,월세,84.66,202505,30,"5,000",242,22,2006,상암산로1길 24,202507~202707,갱신,사용,"5,000",230,아파트
3470,서울특별시 마포구 상암동,1655,1655,0,상암월드컵파크4단지,전세,84.76,202505,30,"70,000",0,8,2006,상암산로1길 24,202508~202708,신규,-,,,아파트
3471,서울특별시 마포구 상암동,1660,1660,0,상암월드컵파크7단지,월세,84.9,202505,30,"3,000",263,14,2005,상암산로1길 92,202507~202606,갱신,-,"3,000",250,아파트
3472,서울특별시 마포구 도화동,82,82,0,우성,전세,79.97,202505,30,"53,000",0,6,1991,삼개로 33,202508~202708,신규,-,,,아파트
3473,서울특별시 마포구 도화동,550,550,0,삼성,전세,72.185,202505,30,"65,000",0,6,1997,도화길 28,202505~202508,신규,-,,,아파트
3474,서울특별시 마포구 성산동,446,446,0,성산시영(선경),월세,50.54,202505,30,"3,000",150,3,1986,월드컵북로 235,202507~202707,갱신,-,"2,000",90,아파트
3475,서울특별시 마포구 성산동,446,446,0,성산시영(대우),전세,50.03,202505,30,"30,000",0,2,1986,월드컵북로 235,202505~202705,신규,-,,,아파트
3476,서울특별시 마포구 성산동,446,446,0,성산시영(대우),전세,50.03,202505,30,"30,000",0,1,1986,월드컵북로 260,202507~202707,신규,-,,,아파트
3477,서울특별시 마포구 성산동,446,446,0,성산시영(대우),전세,50.03,202505,30,"29,400",0,9,1986,월드컵북로 260,202507~202707,갱신,사용,"28,000",0,아파트
3478,서울특별시 마포구 합정동,355-1,355,1,에덴지우,월세,84.96,202505,30,"10,000",196,7,2006,어울마당로3길 19,202506~202706,갱신,사용,"10,000",185,아파트
3479,서울특별시 마포구 성산동,142-9,142,9,세원,전세,59.87,202505,30,"33,000",0,3,1996,월드컵북로 194,202507~202707,신규,-,,,아파트
3480,서울특별시 마포구 서교동,487,487,0,대우미래사랑,월세,34.29,202505,30,"1,000",90,7,2005,월드컵북로5나길 18,202504~202704,신규,-,,,아파트
3481,서울특별시 마포구 공덕동,43,43,0,공덕2삼성래미안,전세,59.97,202505,30,"47,250",0,2,2004,마포대로20길 26,202507~202707,갱신,사용,"45,000",0,아파트
3482,서울특별시 마포구 연남동,573,573,0,코오롱,전세,59.76,202505,30,"48,300",0,6,2003,연남로 30,202506~202706,갱신,사용,"46,000",0,아파트
3483,서울특별시 마포구 서교동,487,487,0,대우미래사랑,월세,57.36,202505,30,"14,000",80,8,2005,월드컵북로5나길 18,202505~202704,갱신,-,"14,000",60,아파트
3484,서울특별시 마포구 서교동,487,487,0,대우미래사랑,월세,68.03,202505,30,"15,000",120,3,2005,월드컵북로5나길 18,202507~202707,신규,-,,,아파트
3485,서울특별시 마포구 망원동,505,505,0,함성드림빌,전세,82.85,202505,30,"50,000",0,3,2004,월드컵로31길 89,202505~202905,신규,-,,,아파트
3486,서울특별시 마포구 상수동,355-2,355,2,상수크리원,월세,30.07,202505,30,"16,100",60,15,2021,토정로 131,202507~202707,신규,-,,,아파트
3487,서울특별시 마포구 아현동,804,804,0,더클래시,전세,84.98,202505,30,"107,000",0,14,2022,신촌로28길 50,202507~202707,신규,-,,,아파트
3488,서울특별시 마포구 망원동,429-3,429,3,대성2,전세,59.78,202505,30,"37,800",0,7,1996,월드컵로25길 122,202507~202707,갱신,사용,"36,000",0,아파트
3489,서울특별시 마포구 신공덕동,15-80,15,80,공덕프로포즈Ⅱ,월세,14.03,202505,30,"5,000",40,11,2015,만리재로 35,202506~202606,신규,-,,,아파트
3490,서울특별시 마포구 신공덕동,172,172,0,펜트라우스,월세,115.04,202505,30,"50,000",240,18,2011,백범로 205,202506~202706,갱신,사용,"50,000",220,아파트
3491,서울특별시 마포구 신공덕동,172,172,0,펜트라우스,월세,115.04,202505,30,"20,000",500,8,2011,백범로 205,202508~202708,신규,-,,,아파트
3492,서울특별시 마포구 토정동,138,138,0,한강삼성,전세,59.76,202505,30,"60,000",0,15,1997,토정로32길 11,202508~202708,갱신,-,"56,000",0,아파트
3493,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오1단지,월세,59.9452,202505,30,"20,000",230,8,2014,마포대로 195,202506~202706,신규,-,,,아파트
3494,서울특별시 마포구 현석동,225,225,0,래미안웰스트림,전세,59.96,202505,30,"80,000",0,17,2016,토정로18길 11,202506~202509,신규,-,,,아파트
3495,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오4단지,전세,114.7267,202505,29,"120,000",0,4,2014,마포대로 195,202509~202709,갱신,사용,"115,000",0,아파트
3496,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오4단지,전세,59.9656,202505,29,"80,000",0,3,2014,마포대로 195,202508~202708,신규,-,,,아파트
3497,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오4단지,월세,84.5978,202505,29,"30,000",188,11,2014,마포대로 195,202509~202709,갱신,사용,"30,000",174,아파트
3498,서울특별시 마포구 아현동,800,800,0,공덕자이,전세,114.99,202505,29,"115,000",0,11,2015,마포대로24길 16,202506~202706,갱신,사용,"110,000",0,아파트
3499,서울특별시 마포구 아현동,800,800,0,공덕자이,월세,59.99,202505,29,"10,000",259,19,2015,마포대로24길 16,202507~202707,갱신,사용,"10,000",245,아파트
3500,서울특별시 마포구 공덕동,469,469,0,래미안공덕5차,월세,84.851,202505,29,"50,000",150,5,2011,마포대로 167,202508~202802,갱신,-,"50,000",120,아파트
3501,서울특별시 마포구 공덕동,457,457,0,공덕3삼성래미안,월세,84.98,202505,29,"40,000",144,6,2004,마포대로7길 22,202508~202708,갱신,사용,"40,000",130,아파트
3502,서울특별시 마포구 공덕동,457,457,0,공덕3삼성래미안,전세,59.97,202505,29,"63,630",0,15,2004,마포대로7길 22,202507~202707,신규,-,,,아파트
3503,서울특별시 마포구 공덕동,43,43,0,공덕2삼성래미안,전세,59.97,202505,29,"65,000",0,1,2004,마포대로20길 26,202505~202705,신규,-,,,아파트
3504,서울특별시 마포구 상암동,1741,1741,0,상암월드컵파크11단지,월세,49.58,202505,29,"1,824",37,7,2010,월드컵북로 502-37,202506~202708,신규,-,,,아파트
3505,서울특별시 마포구 연남동,573,573,0,코오롱,전세,59.76,202505,29,"44,100",0,6,2003,연남로 30,202506~202706,갱신,사용,"42,000",0,아파트
3506,서울특별시 마포구 현석동,225,225,0,래미안웰스트림,전세,84.98,202505,29,"100,000",0,11,2016,토정로18길 11,202505~202605,갱신,-,"92,000",0,아파트
3507,서울특별시 마포구 창전동,437,437,0,창전래미안,월세,32.76,202505,29,"2,640",6,1,1998,서강로 95,202505~202512,신규,-,,,아파트
3508,서울특별시 마포구 성산동,668,668,0,노블에비뉴,월세,31.728,202505,29,"23,000",35,4,2015,월드컵로30길 12,202508~202707,신규,-,,,아파트
3509,서울특별시 마포구 성산동,446,446,0,성산시영(유원),전세,59.43,202505,29,"42,000",0,13,1986,월드컵북로 235,202507~202707,신규,-,,,아파트
3510,서울특별시 마포구 성산동,600,600,0,성사1차풍림아파트101동,전세,59.85,202505,29,"42,000",0,6,2000,성암로1길 8,202506~202706,신규,-,,,아파트
3511,서울특별시 마포구 성산동,600,600,0,성사1차풍림아파트101동,전세,59.85,202505,29,"42,000",0,6,2000,성암로1길 8,202506~202706,신규,-,,,아파트
3512,서울특별시 마포구 망원동,382-3,382,3,해오름2차,전세,93.99,202505,29,"50,000",0,2,2007,월드컵로17길 67,202508~202708,신규,-,,,아파트
3513,서울특별시 마포구 망원동,521,521,0,마포한강아이파크,전세,59.3883,202505,29,"60,000",0,7,2019,희우정로 77,202507~202707,신규,-,,,아파트
3514,서울특별시 마포구 상암동,1736,1736,0,상암월드컵파크10단지,월세,84.89,202505,29,"40,000",70,1,2010,월드컵북로 502-36,202506~202706,갱신,-,"40,000",45,아파트
3515,서울특별시 마포구 신공덕동,172,172,0,펜트라우스,전세,84.95,202505,29,"69,300",0,15,2011,백범로 205,202506~202706,갱신,사용,"66,000",0,아파트
3516,서울특별시 마포구 상암동,1743,1743,0,상암월드컵파크12단지,전세,59.73,202505,29,"17,239",0,11,2010,월드컵북로 502-7,202506~202705,-,-,,,아파트
3517,서울특별시 마포구 신공덕동,171,171,0,kcc웰츠,월세,118.31,202505,29,"5,000",650,21,2011,백범로 202,202509~202607,갱신,사용,"5,000",650,아파트
3518,서울특별시 마포구 상암동,1637,1637,0,상암월드컵파크2단지,전세,59.84,202505,29,"56,000",0,5,2003,월드컵북로47길 46,202507~202707,신규,-,,,아파트
